salesdate,salesprice,area,beds,baths,stories,yearbuilt,neighborhood,community
2014-03-24,165000,2304,3,2,2,1920,Harrison,Near North
2014-04-18,185000,1544,4,2,1.7,1916,Harrison,Near North
2014-03-14,28647,1567,2,1,1.7,1916,Hawthorne,Near North
2014-03-27,70000,1712,2,1,2,1917,Hawthorne,Near North
2014-10-02,103000,2710,3,2,2,1883,Hawthorne,Near North
2014-11-26,97000,1586,2,2,1.7,1900,Hawthorne,Near North
2014-06-20,82000,2084,3,1,1,1900,Hawthorne,Near North
2014-03-31,135800,2516,5,3,2,2001,Hawthorne,Near North
2014-05-22,98000,2610,4,2,1.5,1905,Hawthorne,Near North
2014-07-15,100150,2006,4,1,1.2,1924,Hawthorne,Near North
2014-11-06,82000,2014,3,1,1.2,1941,Hawthorne,Near North
2014-11-06,97512,2014,3,1,1.2,1941,Hawthorne,Near North
2014-04-17,169000,3429,5,4,2.2,1900,Hawthorne,Near North
2014-03-11,100000,2468,4,2,2.2,1910,Hawthorne,Near North
2014-09-15,70000,2772,3,3,2,2003,Hawthorne,Near North
2014-06-09,304677,1531,3,1,1.5,1900,Hawthorne,Near North
2014-01-17,110000,1740,3,1,1.2,1900,Hawthorne,Near North
2014-06-09,145000,3192,5,2,2,2002,Hawthorne,Near North
2014-06-25,145000,2448,4,2,2.2,1900,Hawthorne,Near North
2014-09-30,65000,1952,4,2,1.7,1907,Hawthorne,Near North
2014-03-31,135800,2516,5,3,2,2001,Hawthorne,Near North
2014-06-09,304677,1435,2,1,1.5,1910,Hawthorne,Near North
2014-06-09,304677,1591,3,1,1.5,1910,Hawthorne,Near North
2014-12-12,100000,2105,4,1,2,1900,Hawthorne,Near North
2014-07-15,91500,2090,4,2,1,1925,Hawthorne,Near North
2014-08-25,87900,1927,4,2,2.2,1900,Hawthorne,Near North
2014-08-12,95000,2040,3,2,2,1991,Hawthorne,Near North
2014-10-07,130000,3024,6,2,2,2004,Hawthorne,Near North
2014-05-30,138000,3045,4,3,2.2,1906,Hawthorne,Near North
2014-12-03,77000,2430,3,1,2,1917,Hawthorne,Near North
2014-06-13,12519,2518,4,2,2.2,1909,Hawthorne,Near North
2014-12-23,116500,2184,3,1,2,1909,Hawthorne,Near North
2014-03-12,190000,1698,2,2,1.5,1911,Hiawatha,Longfellow
2014-09-12,46500,1880,2,1,1.5,1906,Hiawatha,Longfellow
2014-03-17,235000,2176,3,1,1.2,1938,Hiawatha,Longfellow
2014-07-01,270000,1836,3,2,1.5,1914,Hiawatha,Longfellow
2014-07-23,186000,1593,3,1,1,1904,Hiawatha,Longfellow
2014-04-10,253000,1944,3,2,1.2,1921,Hiawatha,Longfellow
2014-11-14,188500,1624,2,1,1.2,1921,Hiawatha,Longfellow
2014-06-27,196500,2468,3,1,1.2,1921,Hiawatha,Longfellow
2014-07-31,211900,2012,3,2,1.2,1922,Hiawatha,Longfellow
2014-05-02,225000,2120,3,1,1.7,1925,Hiawatha,Longfellow
2014-08-15,220000,1744,3,2,1,1948,Hiawatha,Longfellow
2014-08-15,144900,1011,1,1,1,1909,Hiawatha,Longfellow
2014-09-12,248000,2464,3,2,1.2,1925,Hiawatha,Longfellow
2014-03-31,153500,2066,2,1,1.2,1917,Hiawatha,Longfellow
2014-04-30,195000,1972,2,1,1.2,1921,Hiawatha,Longfellow
2014-01-17,182000,2056,3,1,1.2,1937,Hiawatha,Longfellow
2014-11-03,135500,1300,1,1,1.2,1924,Hiawatha,Longfellow
2014-07-31,240000,1980,3,2,1.2,1956,Hiawatha,Longfellow
2014-10-10,273000,2194,3,2,1.2,1942,Hiawatha,Longfellow
2014-09-12,203500,1940,2,1,1.2,1941,Hiawatha,Longfellow
2014-08-11,322900,1957,3,2,1.2,1926,Hiawatha,Longfellow
2014-09-26,109900,1760,1,2,1,1950,Hiawatha,Longfellow
2014-02-20,271500,3048,6,3,1.5,1955,Hiawatha,Longfellow
2014-08-19,136000,2089,3,2,1.5,1908,Hiawatha,Longfellow
2014-06-13,278000,2423,4,2,1.2,1930,Hiawatha,Longfellow
2014-08-08,259900,1976,3,2,1.2,1925,Hiawatha,Longfellow
2014-09-29,197500,2094,3,2,1.5,1913,Hiawatha,Longfellow
2014-07-02,232000,1973,1,2,1.5,1918,Hiawatha,Longfellow
2014-07-25,195000,1872,3,1,1.7,1921,Hiawatha,Longfellow
2014-10-10,238000,2148,3,2,1.5,1941,Hiawatha,Longfellow
2014-09-03,226900,2066,4,2,2,1920,Hiawatha,Longfellow
2014-04-18,340000,2482,4,3,1.5,1961,Hiawatha,Longfellow
2014-10-27,449500,3541,4,4,2,1961,Hiawatha,Longfellow
2014-08-27,450000,2944,4,2,1,1963,Hiawatha,Longfellow
2014-05-15,528825,4420,4,3,2,1952,Hiawatha,Longfellow
2014-08-22,180250,2598,3,4,2,1910,Hiawatha,Longfellow
2014-09-29,199000,2137,3,1,2,1920,Hiawatha,Longfellow
2014-04-14,152200,1526,1,2,1.2,1920,Hiawatha,Longfellow
2014-08-29,365000,3350,4,3,2,1965,Hiawatha,Longfellow
2014-10-16,350000,2580,3,2,1,1960,Hiawatha,Longfellow
2014-10-30,450000,3409,5,3,2,1965,Hiawatha,Longfellow
2014-10-31,467000,3242,4,3,2,1966,Hiawatha,Longfellow
2014-07-28,160000,1940,2,1,1.5,1916,Hiawatha,Longfellow
2014-04-03,136700,1724,3,1,1.2,1926,Hiawatha,Longfellow
2014-08-01,132900,1692,3,1,1.2,1952,Hiawatha,Longfellow
2014-06-26,161616,1868,3,1,1.5,1900,Holland,Northeast
2014-06-12,164900,1609,3,1,1.5,1900,Holland,Northeast
2014-09-16,222500,2331,3,2,1.7,1910,Holland,Northeast
2014-06-20,209900,2256,3,2,1.5,1900,Holland,Northeast
2014-05-23,148000,1784,3,1,1.7,1900,Holland,Northeast
2014-09-15,184900,2076,3,3,2,1900,Holland,Northeast
2014-10-30,172756,2538,3,2,1.2,1928,Holland,Northeast
2014-12-19,220000,2752,4,2,1.2,1931,Holland,Northeast
2014-09-02,210000,2440,4,2,1.5,1941,Holland,Northeast
2014-05-09,210000,2380,3,2,1.2,1952,Holland,Northeast
2014-10-10,126500,1570,1,1,1,1918,Holland,Northeast
2014-05-28,180300,2359,3,1,1.2,1924,Holland,Northeast
2014-07-14,146000,1772,3,2,1.7,1900,Holland,Northeast
2014-02-28,215500,2200,3,3,2,1917,Holland,Northeast
2014-09-10,203500,2503,4,2,1.2,1927,Holland,Northeast
2014-07-24,176000,2118,3,2,1.2,1904,Holland,Northeast
2014-07-15,157000,1620,3,1,1.2,1904,Holland,Northeast
2014-11-07,174000,1440,3,2,1,1948,Holland,Northeast
2014-07-03,174700,1752,2,2,1.5,1904,Holland,Northeast
2014-06-30,197000,1864,3,2,1,1954,Holland,Northeast
2014-09-11,168000,1332,3,1,1,1947,Holland,Northeast
2014-02-25,131000,1440,3,1,1,1948,Holland,Northeast
2014-08-25,180000,2534,4,2,1.5,1905,Holland,Northeast
2014-08-01,167900,1497,3,1,1.5,1915,Holland,Northeast
2014-12-12,241000,2640,4,3,2,1966,Howe,Longfellow
2014-07-23,209000,3037,4,1,1.5,1946,Howe,Longfellow
2014-03-21,240000,2846,3,2,1.5,1926,Howe,Longfellow
2014-02-10,246392,2256,4,2,1,1922,Howe,Longfellow
2014-08-01,210000,1829,3,2,2,1918,Howe,Longfellow
2014-09-25,176400,1848,2,2,1,1920,Howe,Longfellow
2014-08-14,224000,2607,3,2,1.2,1923,Howe,Longfellow
2014-10-30,240000,1817,2,2,1.5,1926,Howe,Longfellow
2014-04-07,133000,1336,1,1,1,1916,Howe,Longfellow
2014-07-01,237000,2419,4,2,2,1902,Howe,Longfellow
2014-11-25,170200,1636,3,1,1.5,1908,Howe,Longfellow
2014-06-27,165000,1550,2,1,1,1925,Howe,Longfellow
2014-07-31,213400,2390,3,1,1.2,1938,Howe,Longfellow
2014-10-08,115500,1170,1,1,1,1921,Howe,Longfellow
2014-12-01,145000,1192,1,2,1,1920,Howe,Longfellow
2014-05-21,199900,2008,3,2,1.7,1919,Howe,Longfellow
2014-07-18,230000,2278,4,2,2,1936,Howe,Longfellow
2014-08-28,156000,1538,2,1,1.2,1925,Howe,Longfellow
2014-05-08,195000,1436,2,1,1,1923,Howe,Longfellow
2014-05-27,250000,2244,3,1,1.2,1941,Howe,Longfellow
2014-12-05,153000,1767,3,1,1.2,1925,Howe,Longfellow
2014-09-24,165000,1688,3,2,1.2,1927,Howe,Longfellow
2014-12-17,193000,1496,2,1,1.5,1908,Howe,Longfellow
2014-05-30,422000,2080,3,2,2,1931,Howe,Longfellow
2014-04-18,539900,3486,3,3,1.7,1935,Howe,Longfellow
2014-01-03,192000,1767,3,1,1.5,1915,Howe,Longfellow
2014-09-11,144000,1584,1,1,1.2,1914,Howe,Longfellow
2014-01-16,162500,1728,2,1,1.2,1925,Howe,Longfellow
2014-10-03,142000,1124,2,1,1,1900,Howe,Longfellow
2014-02-14,177250,1880,2,1,1.5,1911,Howe,Longfellow
2014-06-02,155500,1416,2,1,1.2,1918,Howe,Longfellow
2014-07-08,262000,2149,3,2,1.5,1916,Howe,Longfellow
2014-08-15,265000,2345,4,2,1.5,1927,Howe,Longfellow
2014-07-17,206500,1686,2,2,1.2,1924,Howe,Longfellow
2014-08-04,245000,2071,2,2,1.7,1939,Howe,Longfellow
2014-03-31,134000,1312,2,1,1,1912,Howe,Longfellow
2014-09-24,187000,2208,4,1,1,1960,Howe,Longfellow
2014-07-11,165900,1525,2,1,1.5,1926,Howe,Longfellow
2014-06-23,225000,1844,3,2,1,1903,Howe,Longfellow
2014-01-02,168000,2392,2,2,1.7,1909,Howe,Longfellow
2014-08-08,339900,1906,4,3,2,1903,Howe,Longfellow
2014-11-26,150000,1205,2,1,1,1909,Howe,Longfellow
2014-11-21,207900,1916,4,2,1.5,1954,Howe,Longfellow
2014-09-26,274000,2647,3,2,1.5,1912,Howe,Longfellow
2014-01-03,120000,2576,4,2,1.5,1925,Howe,Longfellow
2014-11-24,201000,2064,2,1,1.5,1925,Howe,Longfellow
2014-07-11,224900,1584,2,2,2,1925,Howe,Longfellow
2014-12-05,188000,1726,3,1,1.2,1913,Howe,Longfellow
2014-08-27,198000,2035,3,1,1.2,1921,Howe,Longfellow
2014-12-05,185000,1676,2,1,1,1922,Howe,Longfellow
2014-09-24,242500,1834,2,2,2,1918,Howe,Longfellow
2014-06-23,158000,1736,2,1,1.2,1925,Howe,Longfellow
2014-04-09,156500,1786,2,1,1,1916,Howe,Longfellow
2014-11-25,280000,2160,2,2,1.5,1912,Howe,Longfellow
2014-08-21,185000,1571,2,1,1,1926,Howe,Longfellow
2014-01-10,134900,1388,1,1,1,1921,Howe,Longfellow
2014-04-10,171000,2468,2,2,1.2,1925,Howe,Longfellow
2014-02-28,205000,2462,3,2,1.2,1923,Howe,Longfellow
2014-08-15,152900,1448,2,1,1.2,1925,Howe,Longfellow
2014-11-14,164500,1145,2,1,1.2,1913,Howe,Longfellow
2014-05-28,237750,2228,2,1,1.2,1925,Howe,Longfellow
2014-07-31,228000,1744,3,1,1.2,1925,Howe,Longfellow
2014-09-29,163000,1368,2,2,1.2,1926,Howe,Longfellow
2014-03-04,264000,2463,4,2,1.2,1929,Howe,Longfellow
2014-09-25,172200,1772,3,1,1.2,1928,Howe,Longfellow
2014-12-30,189900,1690,3,1,1.2,1927,Howe,Longfellow
2014-12-04,176000,1736,3,1,1,1926,Howe,Longfellow
2014-11-14,218250,1911,3,1,1.2,1937,Howe,Longfellow
2014-08-15,310000,2294,3,1,1.5,1926,Howe,Longfellow
2014-08-22,225000,2219,3,2,1.2,1926,Howe,Longfellow
2014-06-02,265000,2508,3,2,1.2,1927,Howe,Longfellow
2014-06-09,410000,2548,3,3,1.7,1926,Howe,Longfellow
2014-12-10,339900,2337,3,2,1.5,1932,Howe,Longfellow
2014-06-30,187200,1612,2,1,1.2,1926,Howe,Longfellow
2014-08-23,185000,1294,2,2,1,1925,Howe,Longfellow
2014-06-26,257000,2272,2,2,1.2,1937,Howe,Longfellow
2014-03-17,141000,1440,2,1,1,1927,Howe,Longfellow
2014-05-29,368000,1885,2,2,2,1927,Howe,Longfellow
2014-10-17,390000,2455,3,2,1.5,1925,Howe,Longfellow
2014-02-28,391500,3619,5,4,2,1928,Howe,Longfellow
2014-07-29,299900,2483,4,2,1.2,1928,Howe,Longfellow
2014-09-26,265000,2409,3,3,1.5,1929,Howe,Longfellow
2014-06-05,434126,2706,2,2,1.5,1940,Howe,Longfellow
2014-04-23,219900,1760,3,2,1.2,1926,Howe,Longfellow
2014-07-31,295000,2659,4,2,1.5,1930,Howe,Longfellow
2014-11-21,525000,3108,3,2,2,1939,Howe,Longfellow
2014-06-26,523000,3365,4,2,1.5,1941,Howe,Longfellow
2014-12-19,375000,2281,2,1,1.5,1940,Howe,Longfellow
2014-06-26,517500,2865,4,2,1,1973,Howe,Longfellow
2014-01-31,395000,2529,3,3,2,1932,Howe,Longfellow
2014-07-31,385000,2598,2,1,1.5,1937,Howe,Longfellow
2014-04-24,183000,2136,3,2,1.5,1910,Howe,Longfellow
2014-07-10,177500,2384,3,2,1.5,1922,Howe,Longfellow
2014-06-17,153500,1728,2,1,1.2,1918,Howe,Longfellow
2014-04-16,200000,1980,4,2,1.5,1913,Howe,Longfellow
2014-07-11,165000,1600,3,2,1.5,1910,Howe,Longfellow
2014-12-10,139000,1441,2,1,1.5,1912,Howe,Longfellow
2014-05-30,58000,1556,2,1,1,1920,Howe,Longfellow
2014-03-27,231500,2660,4,2,1.2,1938,Howe,Longfellow
2014-10-06,100000,1584,2,1,1,1920,Howe,Longfellow
2014-08-28,145000,1606,2,1,1.2,1920,Howe,Longfellow
2014-06-26,126500,1493,2,1,1.7,1905,Jordan,Near North
2014-04-18,75000,2076,3,1,2,1900,Jordan,Near North
2014-02-19,130000,2244,3,3,2,2006,Jordan,Near North
2014-12-10,103930,2040,3,2,1,1960,Jordan,Near North
2014-09-16,127947,2288,5,3,2,2006,Jordan,Near North
2014-07-09,24000,1672,2,1,1,1926,Jordan,Near North
2014-08-29,122500,3279,4,1,2,1900,Jordan,Near North
2014-03-25,117000,3133,4,3,2.5,1889,Jordan,Near North
2014-02-14,45000,2296,4,1,1.7,1913,Jordan,Near North
2014-12-09,65000,1996,3,1,1.7,1906,Jordan,Near North
2014-07-18,37000,2460,4,2,1.7,1904,Jordan,Near North
2014-11-20,70000,2248,3,1,1.7,1905,Jordan,Near North
2014-03-27,155000,2244,3,3,2,2010,Jordan,Near North
2014-08-28,77200,1644,2,1,1.7,1912,Jordan,Near North
2014-09-05,161550,2502,5,4,2,2006,Jordan,Near North
2014-03-19,80500,2495,4,1,1.5,1907,Jordan,Near North
2014-02-26,108000,1952,3,1,1,1958,Jordan,Near North
2014-09-05,62500,1337,2,1,1,1905,Jordan,Near North
2014-04-30,175000,2502,5,4,2,2006,Jordan,Near North
2014-04-28,41550,1944,2,1,1.2,1928,Jordan,Near North
2014-08-28,109500,1840,4,1,1.2,1929,Jordan,Near North
2014-07-31,103400,2708,3,2,1.5,1933,Jordan,Near North
2014-11-18,62500,1202,1,1,1,1917,Jordan,Near North
2014-11-06,108000,2236,3,1,1.2,1924,Jordan,Near North
2014-08-14,125000,2062,3,2,2,1928,Jordan,Near North
2014-02-19,62500,1502,2,1,1,1950,Jordan,Near North
2014-12-17,77900,1946,3,1,1.2,1923,Jordan,Near North
2014-09-25,143000,1980,3,3,2,1996,Jordan,Near North
2014-07-02,57500,1404,3,1,1.7,1912,Jordan,Near North
2014-09-25,128000,1820,6,2,2,2001,Jordan,Near North
2014-07-10,101000,2424,4,2,1.5,1919,Jordan,Near North
2014-03-31,60000,1680,3,1,1.7,1914,Jordan,Near North
2014-01-17,114900,2366,5,2,1.2,1920,Jordan,Near North
2014-02-10,20000,1420,3,2,2,1911,Jordan,Near North
2014-05-14,45500,1980,3,1,2,1925,Jordan,Near North
2014-04-28,53000,1786,3,1,1,1914,Jordan,Near North
2014-07-30,142500,2502,3,3,2,1996,Jordan,Near North
2014-12-04,55000,2503,2,2,1.2,1914,Jordan,Near North
2014-02-14,73500,1888,3,2,1.5,1913,Jordan,Near North
2014-08-19,86750,1768,2,1,1.7,1911,Jordan,Near North
2014-08-28,23200,1472,1,1,1.2,1910,Jordan,Near North
2014-05-29,35500,1409,2,1,1.2,1915,Jordan,Near North
2014-03-12,80000,1968,3,2,1.7,1915,Jordan,Near North
2014-07-31,104600,2460,3,1,1.2,1955,Jordan,Near North
2014-02-28,98000,2340,3,1,1.2,1926,Jordan,Near North
2014-07-25,92000,1832,4,2,1.5,1907,Jordan,Near North
2014-02-27,95000,2180,3,1,1.2,1927,Jordan,Near North
2014-01-15,64000,1387,3,2,1.5,1907,Jordan,Near North
2014-01-29,122000,2004,4,3,1.5,1907,Jordan,Near North
2014-11-21,52000,2110,3,2,1.7,1902,Jordan,Near North
2014-08-28,299900,2442,3,2,1.5,1927,Keewaydin,Nokomis
2014-06-30,280777,2004,2,2,1.5,1946,Keewaydin,Nokomis
2014-09-15,412000,2714,3,2,2,1926,Keewaydin,Nokomis
2014-09-30,360000,2540,3,3,1.2,1938,Keewaydin,Nokomis
2014-10-09,262500,2400,3,2,1.5,1934,Keewaydin,Nokomis
2014-10-17,230000,1764,3,1,1.2,1950,Keewaydin,Nokomis
2014-05-16,253000,1920,3,2,1.7,1912,Keewaydin,Nokomis
2014-05-08,250000,1659,3,1,1.7,1915,Keewaydin,Nokomis
2014-01-31,264000,2238,4,2,1.2,1920,Keewaydin,Nokomis
2014-04-25,289000,1970,3,1,1.5,1918,Keewaydin,Nokomis
2014-06-06,195000,2100,3,3,1.2,1924,Keewaydin,Nokomis
2014-03-31,270000,2068,3,2,1.2,1926,Keewaydin,Nokomis
2014-10-01,258000,2169,3,2,1.2,1931,Keewaydin,Nokomis
2014-12-15,230000,2107,3,2,1.2,1940,Keewaydin,Nokomis
2014-05-28,232000,1912,2,2,1,1920,Keewaydin,Nokomis
2014-08-08,202000,1872,3,2,1.2,1948,Keewaydin,Nokomis
2014-12-12,174000,2888,2,2,1.2,1915,Keewaydin,Nokomis
2014-08-20,300000,2552,4,3,1.5,1922,Keewaydin,Nokomis
2014-06-02,197000,2434,5,2,1.5,1925,Keewaydin,Nokomis
2014-06-18,265000,2467,3,2,1.5,1939,Keewaydin,Nokomis
2014-03-18,275400,2063,2,2,1.2,1924,Keewaydin,Nokomis
2014-06-03,237000,2250,4,2,1.5,1918,Keewaydin,Nokomis
2014-02-25,230374,2198,3,3,1.2,1925,Keewaydin,Nokomis
2014-09-25,120725,1020,1,1,1.2,1912,Keewaydin,Nokomis
2014-09-25,198500,2112,2,2,1,1920,Keewaydin,Nokomis
2014-08-26,217000,2115,3,1,1.2,1929,Keewaydin,Nokomis
2014-04-29,245000,2160,3,1,1.2,1929,Keewaydin,Nokomis
2014-10-03,166500,2260,3,1,1.2,1929,Keewaydin,Nokomis
2014-09-02,271000,2796,4,2,1.5,1936,Keewaydin,Nokomis
2014-03-14,193000,2067,2,1,1.2,1925,Keewaydin,Nokomis
2014-07-21,354000,3032,3,2,1,1913,Keewaydin,Nokomis
2014-08-14,349900,2922,3,2,1.5,1934,Keewaydin,Nokomis
2014-06-02,200000,1486,2,2,1.2,1925,Keewaydin,Nokomis
2014-06-25,193000,2016,2,2,1.2,1931,Keewaydin,Nokomis
2014-05-30,296900,1781,3,2,2,1938,Keewaydin,Nokomis
2014-05-28,375000,3096,3,2,2,1953,Keewaydin,Nokomis
2014-04-18,322500,2835,4,2,1.7,1932,Keewaydin,Nokomis
2014-05-09,278000,2032,3,2,1.7,1937,Keewaydin,Nokomis
2014-10-24,105000,1583,2,2,1,1922,Keewaydin,Nokomis
2014-02-27,182000,1712,2,1,1.5,1915,Keewaydin,Nokomis
2014-08-28,323500,2626,4,2,2,1914,Keewaydin,Nokomis
2014-07-03,200000,1592,2,2,1,1920,Keewaydin,Nokomis
2014-05-27,203000,1800,3,1,1,1929,Keewaydin,Nokomis
2014-02-24,239990,2062,3,2,1.2,1946,Keewaydin,Nokomis
2014-05-22,224000,2040,3,1,1.2,1946,Keewaydin,Nokomis
2014-03-14,283761,2192,3,2,1.2,1934,Keewaydin,Nokomis
2014-03-28,296000,2272,3,2,1.2,1935,Keewaydin,Nokomis
2014-06-13,196000,1636,3,2,1.2,1928,Keewaydin,Nokomis
2014-06-10,208000,2014,3,2,1.5,1945,Keewaydin,Nokomis
2014-12-19,375000,2616,4,3,1.2,1929,Keewaydin,Nokomis
2014-06-18,364300,2915,3,2,1.7,1952,Keewaydin,Nokomis
2014-07-14,350000,2028,3,2,2,1926,Keewaydin,Nokomis
2014-11-04,239900,2618,3,1,1.2,1928,Keewaydin,Nokomis
2014-12-16,426650,4814,5,3,2,1926,Keewaydin,Nokomis
2014-08-25,329000,2140,3,2,2,1930,Keewaydin,Nokomis
2014-10-31,365000,2475,3,2,1,1950,Keewaydin,Nokomis
2014-05-20,219900,1512,3,2,1,1939,Kenny,Southwest
2014-06-30,151200,2025,1,1,1,1922,Kenny,Southwest
2014-11-14,193000,2288,3,2,1,1965,Kenny,Southwest
2014-02-21,240813,1800,3,3,1.7,1915,Kenny,Southwest
2014-04-28,288000,2371,3,3,1.5,1942,Kenny,Southwest
2014-04-11,208250,2241,3,1,1.2,1946,Kenny,Southwest
2014-09-29,269000,2205,4,2,1.2,1946,Kenny,Southwest
2014-06-30,396900,2058,3,2,1.2,1947,Kenny,Southwest
2014-07-23,311000,2872,4,3,1.5,1942,Kenny,Southwest
2014-07-28,340000,2070,2,2,1.5,1939,Kenny,Southwest
2014-05-12,475000,4240,4,3,1.5,1946,Kenny,Southwest
2014-08-01,325000,2716,3,2,2,1941,Kenny,Southwest
2014-10-03,297500,2063,3,2,1.2,1931,Kenny,Southwest
2014-08-18,384900,2528,3,2,1.5,1943,Kenny,Southwest
2014-10-14,348000,3038,4,2,1.5,1942,Kenny,Southwest
2014-01-10,340000,2232,4,2,2,1939,Kenny,Southwest
2014-08-15,240000,1610,3,1,1,1943,Kenny,Southwest
2014-08-08,332300,1872,3,2,2,1947,Kenny,Southwest
2014-06-27,305000,2121,3,3,1.5,1956,Kenny,Southwest
2014-11-07,175000,1200,1,1,1,1927,Kenny,Southwest
2014-05-23,250000,2022,3,1,2,1947,Kenny,Southwest
2014-04-21,269999,2048,3,2,1.2,1951,Kenny,Southwest
2014-07-11,509000,3266,4,4,2,2008,Kenny,Southwest
2014-09-19,550400,3276,4,4,2,2013,Kenny,Southwest
2014-03-06,313900,1848,3,2,2,1948,Kenny,Southwest
2014-07-09,234000,2340,5,2,2,1953,Kenny,Southwest
2014-06-19,215000,1568,2,1,1,1951,Kenny,Southwest
2014-03-07,277900,2124,3,2,1,1957,Kenny,Southwest
2014-09-05,367000,1960,3,2,2,1956,Kenny,Southwest
2014-04-21,569900,3936,5,4,2,1957,Kenny,Southwest
2014-09-19,256000,2240,4,2,1,1957,Kenny,Southwest
2014-10-03,270000,2146,4,2,1,1957,Kenny,Southwest
2014-09-16,570000,2936,4,4,2,1953,Kenny,Southwest
2014-07-01,342268,3684,5,4,1.5,1948,Kenny,Southwest
2014-03-28,344500,2827,3,2,2,1958,Kenny,Southwest
2014-04-24,260000,1968,3,2,1.2,1950,Kenny,Southwest
2014-06-30,245000,1792,3,2,1,1997,Kenny,Southwest
2014-07-25,227900,1990,3,1,1.2,1950,Kenny,Southwest
2014-08-01,275000,1989,3,2,1.2,1951,Kenny,Southwest
2014-08-21,244000,2089,3,1,1.2,1948,Kenny,Southwest
2014-06-26,237000,2134,3,2,1.2,1952,Kenny,Southwest
2014-11-25,226400,1941,3,1,1.2,1951,Kenny,Southwest
2014-09-25,309150,2122,3,2,1.5,1951,Kenny,Southwest
2014-04-25,225000,2028,3,2,1,1957,Kenny,Southwest
2014-11-26,356750,2328,3,3,1.2,1947,Kenny,Southwest
2014-02-18,220000,2428,3,3,1,1948,Kenny,Southwest
2014-05-02,242000,1922,3,1,1.2,1952,Kenny,Southwest
2014-08-13,314900,2564,3,3,1.5,1949,Kenny,Southwest
2014-10-31,365000,2980,2,3,1,1954,Kenny,Southwest
2014-06-06,273000,2545,4,3,1.2,1948,Kenny,Southwest
2014-10-27,399900,2220,3,2,1.2,1949,Kenny,Southwest
2014-08-22,265000,2018,3,1,1.5,1949,Kenny,Southwest
2014-07-15,242300,2536,3,1,1.5,1950,Kenny,Southwest
2014-05-23,241300,1758,2,1,1,1947,Kenny,Southwest
2014-03-28,259400,2040,3,3,1.2,1950,Kenny,Southwest
2014-01-10,221925,1860,3,1,1.2,1949,Kenny,Southwest
2014-07-31,272500,2486,3,1,1.2,1955,Kenny,Southwest
2014-02-28,1265000,4860,5,3,2,1914,Kenwood,Calhoun-Isles
2014-06-23,1580000,5380,5,6,2.5,1914,Kenwood,Calhoun-Isles
2014-08-12,1026500,6689,6,5,2.5,1913,Kenwood,Calhoun-Isles
2014-04-29,1050000,3496,5,5,2.2,1909,Kenwood,Calhoun-Isles
2014-07-28,1105000,5269,5,5,2.5,1914,Kenwood,Calhoun-Isles
2014-04-01,545000,2236,2,2,2,1908,Kenwood,Calhoun-Isles
2014-05-30,785000,3158,4,3,2,1926,Kenwood,Calhoun-Isles
2014-02-28,950000,4206,5,5,2,1918,Kenwood,Calhoun-Isles
2014-04-01,545000,2236,2,2,2,1908,Kenwood,Calhoun-Isles
2014-08-29,895000,3393,4,4,2,1927,Kenwood,Calhoun-Isles
2014-06-30,1475000,3810,5,5,2.5,1902,Kenwood,Calhoun-Isles
2014-03-21,2481150,7599,6,8,2.2,1929,Kenwood,Calhoun-Isles
2014-07-07,2300000,5323,5,4,2.5,1909,Kenwood,Calhoun-Isles
2014-05-14,205500,1824,3,1,1.7,1910,King Field,Southwest
2014-01-08,161607,1713,2,1,1.5,1916,King Field,Southwest
2014-09-04,223500,1698,3,1,1.7,1915,King Field,Southwest
2014-05-09,252300,1740,4,2,1.2,1918,King Field,Southwest
2014-02-26,220000,2398,3,2,1.2,1919,King Field,Southwest
2014-04-18,202500,1968,3,2,2,1911,King Field,Southwest
2014-06-27,224900,2293,4,2,2,1911,King Field,Southwest
2014-06-03,335900,3654,5,4,1.5,1925,King Field,Southwest
2014-06-27,290000,1808,3,1,1.7,1908,King Field,Southwest
2014-03-12,136000,1425,2,1,1.5,1918,King Field,Southwest
2014-10-10,169900,2328,3,1,1.5,1907,King Field,Southwest
2014-10-14,211000,2360,3,2,1.7,1904,King Field,Southwest
2014-07-11,300000,2347,5,2,2.5,1909,King Field,Southwest
2014-11-25,255000,2480,3,2,2,1917,King Field,Southwest
2014-04-29,210000,1586,2,1,2,1915,King Field,Southwest
2014-07-15,380000,2309,3,3,2,1908,King Field,Southwest
2014-07-31,334000,1921,3,2,1.7,1906,King Field,Southwest
2014-04-25,320000,1924,2,2,1.5,1908,King Field,Southwest
2014-05-16,520500,3180,4,2,2.5,1915,King Field,Southwest
2014-01-31,390000,3144,4,2,2.5,1911,King Field,Southwest
2014-10-16,232000,2284,3,1,1.2,1922,King Field,Southwest
2014-11-21,266000,2212,3,1,1.2,1922,King Field,Southwest
2014-08-22,239900,1684,2,1,1.5,1915,King Field,Southwest
2014-04-22,260000,1804,3,1,1.7,1911,King Field,Southwest
2014-06-27,349000,2640,3,3,2.5,1926,King Field,Southwest
2014-05-06,295000,2484,3,2,2.5,1911,King Field,Southwest
2014-07-01,283100,2165,3,2,1.7,1907,King Field,Southwest
2014-05-30,329500,2472,2,2,1,1951,King Field,Southwest
2014-04-11,363000,2796,4,1,2.2,1910,King Field,Southwest
2014-03-21,325000,2004,3,2,1.7,1910,King Field,Southwest
2014-11-24,460736,2872,4,3,2.2,1911,King Field,Southwest
